variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	Blanc	QC	isotopes	adduct	pcgroup	name	formula	monoisotopic_mass	chebi_id	hmdb_id	kegg_id	pubchem_id	inchikey	inchi	kegg_pathway_family	kegg_pathways	kegg_subpathways	annot_level	annot_confidence	standard
M271.13T1.72	M271T2	271.129990599628	271.129028347311	271.130748992467	102.937120432953	102.069927637879	103.71407113779	58	42	0	16			3207															
M271.1409T1.05	M271T1.8	271.140939749492	271.138761877141	271.14164686775	62.707172078165	48.7846831460492	63.2454129638055	69	42	0	21	[369][M]+	[2M+H]+ 135.06	26															
M271.1736T7.27	M271T7.2	271.173647067803	271.171725794706	271.174422001689	436.366152154262	424.681094686979	442.060474191174	43	23	2	17		[M+H-NH3]+ 287.193	35															
M271.1889T8.58	M271T9	271.188894847736	271.186848708728	271.18968297029	514.544990215142	513.213362733254	515.544026910069	66	42	3	21		[M+Na]+ 248.2	85															
M271.2279T10.28	M271T10	271.227897646721	271.226022518495	271.228565317763	616.670405793283	595.47306101657	618.755521242587	55	37	1	13			2954															
M271.2278T10.97	M271T11.1	271.22780614244	271.226078878093	271.22851078184	658.295434136816	657.148371211971	660.541999508795	48	30	3	15			710															
M271.2754T8.52	M271T9.1	271.275382435304	271.27370005446	271.276120090753	511.357086567346	508.228726898617	513.506781719982	51	29	1	21			3831															
M271.2835T13.82	M271T14	271.283456125957	271.282703806589	271.284092655959	828.901808428099	827.678436091285	829.737305629364	51	36	0	15	[365][M+1]+		828															
M271.6669T9.38	M272T9	271.666896720719	271.666087583534	271.667495046347	563.064276246932	562.210735686726	563.888163953122	56	41	0	15		[M+2H-H20]2+ 559.331	3120															
M271.9658T0.81	M272T1	271.965841188114	271.964955921021	271.972011184354	48.3878025658027	48.0333064459791	52.4563726123578	56	41	1	14		[M+Na+K-H]+ 211.013	29															
M272.0213T4.49	M272T4	272.021336375931	272.01880235878	272.022293649926	269.150253410951	265.671332358379	287.931644767304	44	32	0	11			4298															
M272.0341T5.45	M272T5	272.034092245577	272.032905671454	272.035656626436	326.934671978873	321.263884412848	331.69954334657	58	40	0	18			1078															
M272.0354T6.97	M272T7	272.035351835952	272.034429128267	272.036202989488	418.074672210736	416.706022294564	420.56872931574	49	37	0	12			2080															
M272.0444T0.78	M272T1.1	272.044379386185	272.042691801115	272.048595932397	46.7954398976138	46.5168367473089	54.314778414291	64	42	0	21	[367][M+1]+		90															
M272.0691T8.44	M272T8	272.069067381561	272.06735691088	272.069948990433	506.375229307862	504.695841666111	507.072887956113	65	42	2	21	[370][M]+	[M+K+HCOOH]+ 187.101 [M+Na]+ 249.076	43															
M272.0968T1.36	M272T1.2	272.096814480038	272.096013989875	272.09757839785	81.581346926765	80.8332408302746	82.3545188657972	48	34	0	14	[368][M+1]+		2884															
M272.1136T1.09	M272T1.3	272.113637039188	272.1127783533	272.114610404533	65.6025316346243	64.8747039267251	66.1646680546226	58	40	0	18		[M+H-NH3]+ 288.141	18															
M272.1254T3.03	M272T3	272.1253620293	272.124158803214	272.126327651525	181.60413925564	179.100387786959	183.715397690458	46	33	0	13			4036															
M272.1288T0.66	M272T1.4	272.12877692996	272.124352064964	272.13089851882	39.7446445624386	38.9088119934857	49.4284625643156	13	1	3	7			4243															
M272.1366T1.58	M272T2	272.136621827391	272.135414269253	272.137418078359	94.7788998956805	94.3052504267897	95.4231810559574	56	41	0	15			4147															
M272.1367T3.18	M272T3.1	272.136736567417	272.135538018029	272.137527888773	190.638565922259	189.336441204659	192.184713520014	50	36	0	14			4580															
M272.1443T1.04	M272T1.5	272.144253786661	272.1432178247	272.144876543927	62.5910349728233	62.1942997987833	63.0561011014453	60	42	0	18	[369][M+1]+		26															
M272.1618T5.66	M272T6	272.161751860256	272.160944577828	272.16264045879	339.487051909445	329.417958910833	340.263355235945	51	33	0	12			88															
M272.1659T6.57	M272T7.1	272.165853734976	272.163120378318	272.166627446544	394.401219744145	392.964666143334	395.395918503462	65	41	3	21	[362][M+2]+		567															
M272.1866T8.71	M272T9.1	272.186646891529	272.18478774608	272.187393208463	522.549969297498	521.24729663768	529.994044996221	65	42	2	21	[371][M]+		1574															
M272.2231T9.16	M272T9.2	272.223056701516	272.221270032998	272.223648990287	549.534521194208	548.491232882425	552.011966131635	65	41	3	21			2673															
M272.2595T9.58	M272T10	272.259458531369	272.257689377699	272.260212815662	574.662258053164	574.041448827129	594.589325386224	66	42	3	20			4399															
M272.2585T8.73	M272T9.3	272.258452022943	272.257600493615	272.26014839006	523.569970324967	521.259405944194	534.623783042947	13	5	3	4			1593															
M272.7957T0.81	M273T1	272.795694148907	272.794476588377	272.796337215053	48.3446875889551	48.0130118318378	48.7476057947788	58	42	0	16			1357															
M272.9454T0.71	M273T1.1	272.945360460409	272.943684135737	272.946082507502	42.8047892485311	42.4597714233232	42.9850746269619	63	42	0	21	[372][M]+	[2M+H]+ 135.973	49															
M272.9564T0.91	M273T1.2	272.956380525239	272.955321247357	272.963114713398	54.7567104356186	51.0913323968282	55.3391133173791	55	40	0	15		[M+Na+K-H]+ 212.015	33															
M272.9936T2.68	M273T3	272.993614324566	272.99200316918	272.994847034033	160.526352447915	158.816634197298	165.126469761398	66	42	3	21			11															
M273.014T1.04	M273T1.3	273.013953449393	273.012789095718	273.01761115646	62.6226876927768	48.3997206600584	63.7133049988265	32	16	0	15		[M+K+NaCOOH]+ 166.07 [M+Na+HCOOH]+ 204.023	26															
M273.0187T2.65	M273T3.1	273.018663708329	273.01634986857	273.019711079618	159.060317991605	157.724716157886	165.771166532701	63	40	3	20		[M+2Na-H]+ 228.059	133															
M273.0308T4.86	M273T5	273.03078424142	273.029699205847	273.031748665505	291.665254556451	289.121005145891	292.36901721074	44	32	0	12			3797															
M273.0307T5.23	M273T5.1	273.030722129541	273.02901987835	273.031537562921	313.795429067727	312.874286717682	321.302461158032	64	40	0	18			1079															
M273.0451T0.78	M273T1.4	273.045132250891	273.044162181137	273.049989069489	46.9978341927019	46.5033870879915	51.9587468272854	48	32	0	10			1358															
M273.0724T8.44	M273T8	273.072358134688	273.070751927541	273.072854293671	506.425717943548	505.147539249493	507.149433056148	31	16	0	15	[370][M+1]+		43															
M273.0857T6.43	M273T6	273.085675974446	273.084123531121	273.086623727729	386.089984116292	384.66348167533	386.811867996224	62	41	0	21			568															
M273.086T5.66	M273T6.1	273.085982766697	273.084939252274	273.086774891223	339.49152922881	338.582580466034	340.16997273567	45	33	0	12		[M+Na]+ 250.099	88															
M273.098T1.38	M273T1.5	273.09801846151	273.097083142917	273.098739205771	82.8901583782462	82.3317610393125	83.7255922921472	53	41	0	12	[368][M+2]+		2885															
M273.1279T2.86	M273T3.2	273.127854421523	273.126367790454	273.128842465364	171.881288193623	170.832430381641	173.822507641415	54	38	0	16			3052															
M273.1685T5.97	M273T6.2	273.168529595097	273.166735746888	273.169388732976	358.247597463915	357.654754688842	360.787878187659	66	42	3	21	[373][M]+	[M+Na]+ 250.179	107															
M273.1896T8.72	M273T9	273.18961833282	273.187277286087	273.190264548888	523.304001301113	521.24729663768	526.51637102638	59	39	2	18	[371][M+1]+		1574															
M273.2042T0.84	M273T1.6	273.20415420976	273.202090359428	273.204916785312	50.6722567588414	50.1130294150831	51.2996567437423	50	31	0	19			1359															
M273.2187T6.68	M273T7	273.218657475223	273.217790679768	273.219482416595	400.538123689727	400.10437855072	401.00313256594	54	42	0	12		[M+H]+ 272.208 [2M+3H]3+ 408.305	132															
M273.2433T10.71	M273T11	273.243308533654	273.241598447597	273.244256549677	642.829209091058	641.111604246699	644.098286182885	42	25	2	15		[M+H]+ 272.237	39															
M273.2628T9.57	M273T10	273.262833471229	273.260914156965	273.263575513282	574.409660487317	573.237232164497	575.924886690555	45	29	1	15			2934															
M273.5659T11.03	M274T11	273.565949506466	273.565184002072	273.568366852976	662.070192407317	659.695890536054	665.066580304585	56	39	0	17			3															
M273.5658T11.63	M274T12	273.565820279675	273.564929280944	273.5685529007	697.533304699014	695.302344019975	715.843096093461	57	36	1	17			2															
M273.5656T7.7	M274T8	273.565630697459	273.56384140663	273.568528073037	461.77610114168	445.114350784215	463.230332477613	55	34	1	14		[M+K]+ 234.6	4															
M273.9458T0.71	M274T1	273.945792022028	273.944363831961	273.946628035252	42.7583608228271	42.3788761798964	42.993708367019	60	42	0	18	[372][M+1]+		49															
M273.9913T0.42	M274T0	273.991301359958	273.990077229401	273.992198906508	25.4468643453315	-0.646130437386405	30.6374568406149	54	33	1	10			3117															
M274.0017T2.65	M274T3	274.001688136913	273.997129962345	274.003145349937	158.984306349021	157.449066046095	165.126469761398	50	29	3	18			133															
M274.0047T5.45	M274T5	274.004740705327	274.002901652133	274.006054649065	326.771914092173	321.520054553112	332.986371998087	63	42	0	21		[M+H-C3H2O3]+ 358.983 [M+H-C6H10O5]+ 435.053	28															
M274.0134T6.22	M274T6	274.013388986117	274.012503060751	274.014181415632	373.074156140611	368.686374051384	377.261288026944	52	39	0	13		[M+H]+ 273.002	79															
M274.1226T10.68	M274T11.1	274.122574327488	274.118834528486	274.123479156396	640.688631746494	627.925521542828	643.46465977279	64	42	1	21	[374][M]2+		2178															
M274.1371T0.6	M274T1.1	274.137059341001	274.135081454466	274.137896149163	36.2131554432033	34.432595833105	37.059537467041	66	42	3	21	[375][M]2+		14															
M274.1662T2.3	M274T2	274.166190136373	274.165151528302	274.166994650921	137.818155414872	136.153959731442	140.391448519839	57	42	0	15			4586															
M274.1718T5.97	M274T6.1	274.171842387525	274.16983890218	274.172656754755	358.292759720171	357.239730413563	360.787878187659	40	30	1	9	[373][M+1]+		107															
M274.1847T7.95	M274T8.1	274.184679279122	274.182899969483	274.185423513408	476.928722804215	475.580921011804	477.799525573755	47	34	0	13	[376][M]+		3956															
M274.2174T7.04	M274T7	274.217384597009	274.215624469249	274.219100195638	422.465204643541	412.607242601061	432.320909029153	67	42	3	21		[M+H]+ 273.209	38															
M274.2751T8.55	M274T9	274.275084425426	274.273158087349	274.275867780391	513.2967878233	510.988692630891	515.0693951518	66	42	3	21			85															
M274.3879T0.6	M274T1.2	274.387905223379	274.386109780643	274.388738550519	36.2131554432033	33.9008615628272	37.059537467041	66	42	3	21			14															
M274.4562T7.52	M274T8.2	274.456186062924	274.453935305062	274.457730687526	451.336222289224	450.089032989031	452.139617243622	54	34	2	18			35															
M274.6204T11.22	M275T11	274.620372054587	274.618462168391	274.621195393653	673.423789827761	670.535744807803	674.588577622646	43	26	0	17			312															
M274.6257T10.68	M275T11.1	274.62572235971	274.624703048231	274.63301956066	640.860930170302	640.042804762574	644.334499795125	61	40	0	21	[374][M+1]2+		2179															
M274.6384T0.6	M275T1	274.638367507124	274.636255731295	274.63940735533	36.2404897605954	33.9008615628272	37.4356166570631	65	41	3	21	[375][M+1]2+		14															
M274.7928T0.81	M275T1.1	274.792812540934	274.791874094154	274.793489815493	48.3465923112193	47.880277219566	48.6718175145327	57	42	0	15			1360															
M274.8825T0.77	M275T1.2	274.882463554226	274.881523821394	274.888639553064	46.3067785931918	34.8965203358426	46.6078751051835	63	42	0	19			49															
M274.943T0.71	M275T1.3	274.942960559864	274.941249576039	274.943662878336	42.8063882957251	42.1739638652987	43.0701701570268	62	42	0	20	[372][M+2]+		49															
M274.9731T1.04	M275T1.4	274.973129443814	274.971957311973	274.974005390106	62.4874063166186	61.256743425687	65.3239591686523	57	40	0	17			987															
M275.0095T1.04	M275T1.5	275.009474437248	275.007862501761	275.010123674522	62.2679675037371	61.7490857467218	63.3367934640565	63	42	0	21	[377][M]+	[M+Na+NH3]+ 234.992 [M+Na+NH3]+ 234.992	26															
M275.0518T4.34	M275T4	275.051759066758	275.04984166786	275.052738623672	260.405730403582	257.965871190105	275.445323193053	56	41	0	14			2542															
M275.0897T8.25	M275T8	275.089721486404	275.08858062463	275.090652537356	494.941528614086	493.516500466327	495.90215603294	44	26	1	17		[M+2H-C2H4]2+ 576.211	3028															
M275.1039T2.57	M275T3	275.103907989369	275.102973290031	275.104665346979	154.02866491222	152.853694437527	155.351472051477	57	42	0	15			4630															
M275.1039T5.62	M275T6	275.103944247759	275.103321514685	275.104776536036	337.439249472836	336.240398607947	338.296452205816	44	32	0	12		[M+2Na]2+ 504.246	88															
M275.1114T4.1	M275T4.1	275.111446387399	275.109724982852	275.112282423568	245.91497046363	244.76376067825	249.759893330109	59	42	1	16		[M+Na]+ 252.122	4627															
M275.1072T5.33	M275T5	275.10722312256	275.106247110634	275.108132314648	319.770070388545	319.085555644807	320.301394604961	54	42	0	12			1080															
M275.1164T10.44	M275T10	275.116432925802	275.115640556611	275.117268057302	626.151692169926	624.343157269955	627.146705606721	52	36	0	16			58															
M275.1265T9.09	M275T9	275.126452378022	275.125060956152	275.127161971693	545.233664835046	544.352002716837	545.886220880845	56	40	0	16	[378][M]+		1643															
M275.1248T1.99	M275T2	275.124828415816	275.124041567873	275.125533310531	119.597289005472	115.092302134407	121.066706892942	48	35	0	13			3193															
M275.1426T5.61	M275T6.1	275.142633214026	275.139526830529	275.144597192694	336.465845213118	335.686276943875	343.866653380558	112	42	2	21		[2M+3H]3+ 411.203	88															
M275.188T7.95	M275T8.1	275.188012447869	275.186285948355	275.188828601784	477.028711689658	475.580921011804	478.147708746165	59	41	0	18	[376][M+1]+		3957															
M275.2591T12.4	M275T12	275.259085580343	275.257297390273	275.259844234786	743.940483002444	741.418332471845	744.618266407201	57	37	2	18			2712															
M275.2754T14.32	M275T14	275.275372553602	275.27392704855	275.27592274339	859.253747957554	858.007219207729	859.908668067812	51	37	1	13			54															
M275.4958T13.35	M275T13	275.495751339394	275.494122086245	275.497297941715	800.818951717347	799.020422729189	811.742079534434	63	37	0	21			5															
M275.6266T10.68	M276T11	275.626559776972	275.624943739728	275.627375144277	640.824354028069	640.24686389255	644.051252438999	63	42	0	21	[379][M]2+		2180															
M275.9611T0.78	M276T1	275.961093172218	275.95999735095	275.962117481788	46.5349179624966	46.0817000586941	58.1319109127942	39	30	0	9	[372][M+3]+		49															
M275.9747T1.51	M276T2	275.974717204346	275.972639105568	275.975504716671	90.5431698042961	80.9577524053006	112.803335555127	66	34	0	21			2886															
M276.0132T1.04	M276T1.1	276.013169772215	276.011245717967	276.013987867371	62.478338850603	48.6598308673288	63.9992414666124	45	23	3	19	[377][M+1]+		26															
M276.0304T4.35	M276T4	276.030383412737	276.028665560057	276.031276007754	260.777988352774	258.416671544382	266.868584082578	62	42	0	20		[M+Na]+ 253.043	46															
M276.1201T0.84	M276T1.2	276.120060560282	276.11827222639	276.120760027901	50.5005442350531	49.4160855148369	51.0161956990381	61	40	0	21			1361															
M276.1242T11.23	M276T11.1	276.124181178139	276.122784861978	276.124828951361	673.817492427042	670.307363495294	674.496471111623	62	42	0	20			313															
M276.124T2.03	M276T2.1	276.124032399095	276.122995124813	276.124875195883	121.792425693233	119.662455021545	125.153074121533	55	41	0	14			3251															
