variableMetadata	set	gene	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M277.1043T0.87	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M277T1.5	277.104300020752	52.168193455943	[403][M]+		4	242	@M278.1075T0.87|-13C	0.466307137304362	0.000885486655193964	1	-0.187767152359321	0.358241017307788	0	1.87078819701505		0
M647.1531T6.77	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M647T7	647.153118455739	406.23370125036			2704	NA		-2.4702066793322	0.000886979209620785	1	1.28896809641565	0.193917117757562	0	1.62469276156471		0
M263.197T1.26	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M263T1.6	263.1969911611	75.5188164883314			1	NA		-0.974369096738233	0.000898195888750774	1	0.0693995708082902	0.999554815565964	0	1.69296398883704		0
M372.5584T4.23	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M373T4	372.55837948855	253.650337821373			49	NA		-2.05422773024635	0.000915662934577161	1	-0.00308346758448153	0.882659800887422	0	1.71381049307794		0
M682.7092T6.16	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M683T6.2	682.70922794094	369.760419013531		[M+Na]+ 659.717	64	NA		-0.767266954811282	0.000919285754213858	1	-0.000133908276227501	0.88490132655717	0	1.80537660987018		0
M127.4837T1.26	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M127T1.57	127.483680233733	75.4399679906376			1	NA		-0.664067663845312	0.000919285754213858	1	0.0964261318294142	0.880317389670703	0	1.70491631833814		0
M215.0887T0.7	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M215T1.3	215.088694920939	41.894033352787	[221][M]+	[M+H-C3H2O3]+ 300.07	34	134	@M217.0862T0.7|-34S|-41K|-37Cl	-0.487004550740572	0.000924626760392015	1	0.243614321284362	0.221104035606073	0	1.76463877036595		0
M612.2175T1.14	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M612T1.1	612.217499961834	68.42374510075	[1241][M]+	[3M+2Na-H]+ 189.066	7	717	@M613.2214T1.14|-13C|@M774.2701T1.12|-(C6H10O5)	-1.1949076296235	0.000938240715526028	1	0.28932968987041	0.690067491016064	0	1.77640316680334		0
M574.2865T3.99	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M574T4	574.286522156119	239.232468053143			2166	NA		0.728263477697329	0.000939353732746063	1	0.0133949065129073	0.853646162609018	0	1.85410451834457		0
M757.4133T6.04	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M757T6	757.413348833822	362.117635884009	[1404][M]+	[M+Na+HCOOH]+ 688.421	64	800	@M758.4169T6.03|-13C	1.54923240469917	0.000959850161852645	1	0.537537664990829	0.266875957230371	0	1.70136513525631		0
M205T4.3_Tryptophan.L.Tryptophan	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil	Tryptophan|L-Tryptophan	CHEBI:27897|CHEBI:16828	C00806|C00078	Amino acid metabolism	Tryptophan metabolism	Tryptophan	HMDB30396|HMDB00929	CID1148|CID6305	C11H12N2O2	204.0899	QIVBCDIJIAJPQS-UHFFFAOYSA-N|QIVBCDIJIAJPQS-VIFPVBQESA-N	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)|InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1	M205T4.3	205.09801416893	229.274391749985	[201][M]+	[M+H+HCOOH]+ 158.087	13	36	@M132.0814T3.82|+(HCOOH)+(HCN)|+(C2H3NO2)|@M159.0923T3.82|+(HCOOH)|+(H2O-CO)|@M188.0714T3.82|+(NH3)|+NH3|@M190.0773T3.82|+(CH3.)|@M206.1012T3.82|-13C|@M207.1046T3.82|-18O|-13C2|@M208.1043T3.82|-13C3|-13C-18O	-0.636922073413974	0.000959850161852645	1	0.065935513995985	0.950244965523746	0	1.75894968978536		0
M692.9433T4.95	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M693T5.2	692.943258245163	296.845995643708		[M+H+CF3COOH]+ 557.948	74	NA		-0.70447308359488	0.000967813798250325	1	0.0715768145017996	0.952898327543907	0	1.86281833583987		0
M331.1656T1.88	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M331T2.1	331.165649850538	113.070414795806	[573][M+3]+		2	NA		-0.730868926695244	0.000986660881761984	1	0.00563822688747706	0.896723207590201	0	1.74402803046556		0
M201.0729T0.7	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M201T1.5	201.072885831655	42.0863901222697	[189][M]+	[M+Na]+ 178.085	34	NA		-0.452111326240324	0.000991663926474526	1	0.115182364600876	0.664732084456794	0	1.90045035915857		0
M552.0949T5.16	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M552T5	552.094885407252	309.318594902001			70	NA		0.928456333754571	0.00100505389968521	1	-0.0647841486341498	0.997071013706548	0	1.87281112637216		0
M252.1642T0.64	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M252T1.4	252.164188131249	38.6326355662771			498	NA		-0.371838910336789	0.00100772006989363	1	-0.0582459317394921	0.58454654020921	0	1.8916515946122		0
M518.5934T4.48	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M519T4	518.593410241008	269.001463981238		[M+H]+ 517.591	77	NA		1.00262275338853	0.00100783215075119	1	0.577374022136121	0.0699037199399361	0	1.55935848736128		0
M421.266T5.12	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M421T5.8	421.265973201573	307.228614752919		[3M+Na+K]2+ 260.198 [M+Na]+ 398.28	94	NA		-1.27730870775708	0.0010085916458859	1	0.0510486948472142	0.951191372463017	0	1.70062864281338		0
M136T1.11_Adenine	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil	Adenine	CHEBI:16708	C00147	Nucleotide metabolism	Purine metabolism	Adenine	HMDB00034	CID190	C5H5N5	135.0545	GFFGJBXGBJISGV-UHFFFAOYSA-N	InChI=1S/C5H5N5/c6-4-3-5(9-1-7-3)10-2-8-4/h1-2H,(H3,6,7,8,9,10)	M136T1.11	136.062404508517	50.5514319417973			4	NA		1.06496595620298	0.0010085916458859	1	-0.31919099704718	0.570518228206039	0	1.70225735779203		0
M630.5306T4.74	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M631T5	630.530649053464	284.635322029613		[M+H]+ 629.529	71	NA		0.716442409803811	0.0010085916458859	1	0.2989285283117	0.193908649143495	0	1.55433724336238		0
M226.0834T1.59	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M226T2.1	226.083386428104	95.6371852281513			2496	NA		1.69270372335724	0.00101748804395075	1	0.209745237888642	0.652549877994425	0	1.7404645248704		0
M575.3223T4.27	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M575T4	575.322299461515	255.956833695615		[M+H]+ 574.313	49	NA		-1.37999641836523	0.00101786044616054	1	-0.109798058880688	0.739393330429496	0	1.670448534435		0
M125.6311T1.26	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M126T1.6	125.631101147565	75.635857709442		[3M+Na+K]2+ 63.1096	1	NA		-1.37848370167086	0.00101786044616054	1	0.151522979561058	0.93998097469058	0	1.69761398854941		0
M464.2531T2.38	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M464T2	464.253071045782	142.803522300534		[M+H]+ 463.249	42	NA		-0.918816054699038	0.00102055118733424	1	-0.158392090191985	0.555892195703901	0	1.6544700998582		0
M453.2193T4.7	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M453T5.1	453.21932056552	281.765995136147		[M+K+NH3]+ 397.223	71	NA		-0.835832955271279	0.00102055118733424	1	0.0048891112975582	0.893719081107718	0	1.70151738989734		0
M356.0839T2.37	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M356T2	356.083871153043	141.987492804482			1530	NA		-0.663390093914257	0.00102055118733424	1	-0.168031442745256	0.408111465158248	0	1.5137661046938		0
M456.2089T1.25	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M456T1.1	456.208882762854	75.0008092104609		[M+K]+ 417.235	1	NA		-1.69579875204018	0.00104802979999288	1	0.713144331795466	0.338818115178132	0	1.67124821358971		0
M398.1741T6.49	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M398T6	398.17410371347	389.516429440494			2732	NA		0.97677967288721	0.00105578614191668	1	0.191413113016436	0.512444857458029	0	1.80901786474781		0
M692.6567T4.94	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M693T5	692.656656993947	296.612512507595		[M+H-C4H8]+ 747.709	74	NA		-0.66618716788736	0.00105868230877352	1	0.0315762725045357	0.959497831468211	0	1.80147507444509		0
M390.4868T4.27	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M390T4.3	390.486841259743	256.274932730425			49	NA		-1.36067314096978	0.00106173794329945	1	-0.128496664402602	0.711433580281155	0	1.69123318925877		0
M692.7999T4.95	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M693T5.1	692.799930507634	296.722517963349			74	NA		-0.613031442612666	0.00106173794329945	1	0.0101615035276854	0.912959249333218	0	1.78865881326703		0
M300.0856T1.33	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M300T1.5	300.085555836883	80.0576535356845	[483][M]+	[M+H]+ 299.079	56	110	@M202.1082T1.33|+(H3PO4)|@M301.0888T1.33|-13C|@M322.0675T1.34|-Na	-1.20992851900941	0.00107068962823387	1	0.0813281437092144	0.995314296863624	0	1.68243661439366		0
M502.2532T2.91	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M502T3	502.253210242101	174.690548359982		[M+Na]+ 479.271	2376	NA		-2.32816819696709	0.00107169443830647	1	0.335805410649654	0.88364622324068	0	1.64079193434816		0
M380T1.2_S.Lactoylglutathione	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil	S-Lactoylglutathione	CHEBI:15694	C03451	Carbohydrate metabolism	Pyruvate metabolism	Pyruvate	HMDB01066	CID440018	C13H21N3O8S	379.10494	VDYDCVUWILIYQF-CSMHCCOUSA-N	InChI=1S/C13H21N3O8S/c1-6(17)13(24)25-5-8(11(21)15-4-10(19)20)16-9(18)3-2-7(14)12(22)23/h6-8,17H,2-5,14H2,1H3,(H,15,21)(H,16,18)(H,19,20)(H,22,23)/t6-,7+,8+/m1/s1	M380T1.2	380.113353067169	74.6352046062855		[M+2Na-H]+ 335.14	1	NA		2.02704357090985	0.00107275902327625	1	-1.35898250639766	0.0684745750715453	0	1.71574423739559		0
M159.813T1.89	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M160T2.14	159.813048592292	113.106233152093			2	NA		-0.56897264170199	0.00107275902327625	1	-0.0940905320837349	0.572202054845273	0	1.73311543317917		0
M127.1888T1.26	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M127T1.40	127.188807435315	75.4781714031176			1	NA		-0.693896514857343	0.00111396271219294	1	-0.0018407629216135	0.883437303561868	0	1.86375499865446		0
M385T1_S.Adenosyl.L.homocystein.	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil	S-Adenosyl-L-homocysteine;S-Adenosylhomocysteine	CHEBI:16680	C00021	Amino acid metabolism	Cysteine and Methionine	Cysteine	HMDB00939	CID439155	C14H20N6O5S	384.12159	ZJUKTBDSGOFHSH-WFMPWKQPSA-N	InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7+,9+,10+,13+/m0/s1	M385T1	385.130533343501	57.371864814504		[3M+3K-H]2+ 218.129 [3M+Na+K]2+ 236.1	3	437	@M386.1342T0.96|-13C|@M387.1265T0.96|-34S|-41K|-37Cl	1.10486598615774	0.00112208309970371	1	-0.301196584869032	0.634110643877266	0	1.74701711487301		0
M842.6019T6.31	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M843T6	842.601920113306	378.672765817341		[M+K]+ 803.64	64	NA		-1.98192476972599	0.00115428095393048	1	0.50213770502215	0.674128033466498	0	1.78884574835091		0
M568.1136T5.03	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M568T5.1	568.113604748135	301.706806574116		[2M+2Na+2K-H]3+ 790.734	8	NA		-1.39365759836918	0.00115594749353868	1	-0.103159125253793	0.755844265631238	0	1.63692631575106		0
M410.9059T4.11	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M411T4.1	410.905898685732	246.898398582726			2027	NA		0.582764799623941	0.0011575079847831	1	-0.0409612856202983	0.997941329500653	0	1.89254670143454		0
M116.0906T0.7	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M116T1.5	116.090573920466	41.7031924984243	[41][M+1]+		34	NA		-0.57007793488094	0.0011575079847831	1	0.110349708764385	0.794083569701881	0	1.83015187456749		0
M408.1285T0.88	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M408T1	408.128494769714	52.9258735233029			4	NA		1.46556465167647	0.00115928996064159	1	1.31555434951106	0.00679470480392767	1	1.34180213537793		0
M371.2132T4.69	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M371T5.2	371.213216827356	281.115272096046			2665	NA		-1.09017632184432	0.00117952927642995	1	0.151137527667499	0.892476504643523	0	1.64933666361319		0
M750.806T5.33	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M751T5.1	750.806006972715	319.924390716778		[M+Na]+ 727.826	16	NA		1.55350547694296	0.00118699663395316	1	-0.264331415770851	0.839343149282942	0	1.69306896115821		0
M279.2039T0.72	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M279T1.8	279.203875780301	42.9310314834521			4	NA		-1.47327316545388	0.00118699663395316	1	1.15231378010855	0.0280605748663145	1	1.65249044111893		0
M147T1.5_L.Lysine.Lysine	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil	L-Lysine;Lysine	CHEBI:18019	C00047	Amino acid metabolism|Metabolism of cofactors and vitamins	Lysine degradation|Biotin matabolism	Lysine|Biotin	HMDB00182	CID5962	C6H14N2O2	146.10553	KDXKERNSBIXSRK-YFKPBYRVSA-N	InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1	M147T1.5	147.113558023952	41.8747331034864	[92][M]+	[M+Na]+ 124.123	34	46	@M148.1168T0.7|-13C|@M149.1179T0.7|-18O|-13C2|@M185.0696T0.73|-K|@M207.0516T0.73|-Na-K	-0.469853296367038	0.00120097642458248	1	0.326217784106898	0.060647367346873	0	1.72307941463941		0
M232.669T1.89	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M233T2	232.668991546683	113.221260492521		[3M+3Na-H]2+ 132.463	2	NA		-0.436063124545015	0.00121599911228595	1	-0.0405386952137867	0.717920257955649	0	1.8146643385986		0
M737.759T5.36	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M738T5	737.758996697048	321.881851211157			16	NA		0.492546246294451	0.00121785598687812	1	-0.128747872679542	0.660541402812363	0	1.78245999240237		0
M451.2368T4.17	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M451T4.3	451.236751537167	249.971125696006			2066	NA		1.20304911412173	0.00123803400893433	1	-0.307359460831401	0.672472082021825	0	1.78464689545414		0
M355.5872T4.3	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M356T4	355.587246109788	257.719554967775			49	NA		-1.71153967357378	0.00123962550091972	1	-0.00669856694477922	0.882659800887422	0	1.74653669315095		0
M323.1422T1.58	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M323T2.2	323.14220389941	94.6432993474221			2571	NA		1.71989645388362	0.00124815732799382	1	-0.0227399810538795	0.90931820496545	0	1.77115258166061		0
M352.8874T4.11	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M353T4	352.887421690408	246.74424555911			1945	NA		0.578389496740813	0.00126006170892721	1	-0.0613799310568357	0.947577270167803	0	1.86263852395709		0
M443.9816T4.3	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M444T4	443.981645046871	257.719554967775	[888][M]2+		49	517	@M444.483T4.29|-13Cdb	-1.7215533037128	0.00126505102044675	1	0.030303173322114	0.916983001979462	0	1.74183113752607		0
M266.1561T2.98	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M266T3.2	266.156075036512	178.568732046506			2315	NA		-1.15551719037452	0.00127210992025551	1	-0.18996781483561	0.582706654643657	0	1.60518155124679		0
M411.24T4.11	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M411T4.3	411.240006725483	246.899195823842			2028	NA		0.549427357960383	0.00128283536358114	1	-0.0330125348353718	0.984018357757338	0	1.87972206958159		0
M121.0485T1.8	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M121T2.2	121.048473815421	107.966763779857	[46][M+1]+		63	NA		-0.525298191176375	0.00128283536358114	1	-0.0810743086748786	0.599854501178613	0	1.79709612947058		0
M755.2366T6.29	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M755T6.6	755.236610831319	377.547590983212		[M+K]+ 716.271 [M+H-CH2]+ 768.235	64	NA		-0.970942742944079	0.00129074099722678	1	-0.235784755416127	0.440506456664365	0	1.48665938262358		0
M205.9213T1.89	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M206T2	205.921297761788	113.163482696127		[M+Na+K-H]+ 144.97	2	NA		-0.413745389132032	0.00129074099722678	1	-0.0479105998371416	0.678093662526009	0	1.83258729543117		0
M158.5174T1.89	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M159T2.1	158.517368155057	113.106233152093			2	NA		-0.755616079015184	0.00129638788890219	1	0.0885970335617294	0.929679782331837	0	1.7265319261357		0
M128.6243T1.26	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M129T1.6	128.624288342009	75.4412510171573			1	NA		-0.781028573186846	0.0013052930378911	1	-0.177893334673424	0.464077139636741	0	1.57475007894594		0
M603.2715T4.75	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M603T5	603.27153589358	284.897073795823		[M+Na]+ 580.287	71	NA		0.751623857834634	0.0013061815493617	1	0.272477994411192	0.266350403585483	0	1.51505560455142		0
M749.5596T4.98	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M750T5	749.559557698459	298.543368567282		[M+Na]+ 726.575	8	NA		-1.2191855266505	0.00130813011888733	1	0.224071761249093	0.816866168967387	0	1.67834436751736		0
M457.5621T4.84	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M458T5	457.562114490501	290.580670515648		[M+K]+ 418.59	33	NA		0.893612116668766	0.00130813011888733	1	-0.609407525878177	0.0689386832201394	0	1.47815870432141		0
M267.0987T1.81	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M267T2	267.098688784345	108.758860242769	[374][M]+	[M+H]+ 266.094	63	26	@M120.0451T1.81|+(C5H7O3N)+(H2O)|@M268T2_Adenosine|-13C	-0.531584937918471	0.00130813011888733	1	0.0152281530337568	0.934496680092301	0	1.86640422105721		0
M315.6782T3.29	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M316T3	315.678177484843	197.219387830122			2353	NA		-1.19270891188357	0.00132190728403681	1	-0.126768603411671	0.697253413640022	0	1.6167246544429		0
M306.1562T1.03	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M306T1.3	306.156158182127	61.8651516594965			3	NA		0.548481098977984	0.00134544653144901	1	0.925643399245622	1.38532887783302e-05	1	1.09005709533478		0
M693.5153T4.94	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M694T5	693.515279678974	296.600580120991		[M+Na+CF3COOH]+ 536.537 [M+K+NH3]+ 637.509	74	NA		-0.956059483728954	0.00136137471110416	1	0.10212649601927	0.947266384668172	0	1.74015630827486		0
M128.4036T1.26	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M128T1.58	128.403621210932	75.4231328225276		[M+H]+ 127.401	1	NA		-0.944011761001935	0.00136137471110416	1	-0.116792699441685	0.664732084456794	0	1.61433855037484		0
M511.5305T4.64	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M512T5	511.530487527928	278.209830905987			71	NA		0.912286138289003	0.00136137471110416	1	0.363253704277241	0.228260119268318	0	1.75986501144235		0
M488.2642T4.7	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M488T5.5	488.2642087306	282.206177000747	[981][M+2]2+		71	NA		-0.935356682575005	0.00136306657064402	1	0.0925470087993219	0.955600651100711	0	1.72580475341637		0
M233.1549T1.37	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M233T1.11	233.154929008285	82.2943921260156			56	NA		-4.71386562392383	0.00136716256571405	1	-0.0479759020238983	0.873569956763177	0	1.70617009613592		0
M488.0137T4.7	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M488T5.3	488.013691120522	281.778776502146	[984][M]2+	[3M+2H]2+ 324.67	71	575	@M488.5151T4.7|-13Cdb	-1.00285540140539	0.00136716256571405	1	0.116753437629871	0.931870190058126	0	1.71937450432985		0
M574.0924T5.67	metabolomics_liver_c18hypersil_pos	LAT	c18hypersil													M574T6	574.092395827401	340.396505632395			2341	NA		-5.14578807924388	0.00139598861897043	1	-0.712501769841078	0.639557593916198	0	1.5376175329082		0
